./crack-identify/Denoising_verify_images\103-out_ori.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_008279.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008281.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008296.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008302.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008310.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008323.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008334.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008335.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008349.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008355.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008368.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008375.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_008383.jpg: Predicted: 1, True label: 1
./crack-identify/Denoising_verify_images\Japan_008389.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008395.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008404.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008406.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008411.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_008433.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008457.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_008460.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008461.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008469.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008471.jpg: Predicted: 1, True label: 1
./crack-identify/Denoising_verify_images\Japan_008483.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008495.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008498.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008512.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008523.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008524.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008530.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008535.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008560.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008565.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008574.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008577.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008581.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008588.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008590.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008606.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008613.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008615.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_008638.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008640.jpg: Predicted: 0, True label: 1
./crack-identify/Denoising_verify_images\Japan_008642.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008650.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008656.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008675.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008684.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008697.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008698.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008741.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008763.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008770.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008779.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008781.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008782.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008803.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008807.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008816.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008829.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008830.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008834.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_008842.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008844.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008848.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_008853.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008862.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008866.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008881.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008891.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008915.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008925.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008932.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008944.jpg: Predicted: 0, True label: 1
./crack-identify/Denoising_verify_images\Japan_008945.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008949.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008956.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008958.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008970.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008975.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008976.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_008978.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008988.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_008993.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009025.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_009031.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009032.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009044.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009050.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009057.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009070.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009073.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009076.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009085.jpg: Predicted: 0, True label: 1
./crack-identify/Denoising_verify_images\Japan_009086.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009089.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009098.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009100.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009119.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009122.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009132.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009135.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009143.jpg: Predicted: 0, True label: 1
./crack-identify/Denoising_verify_images\Japan_009159.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009160.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009178.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009180.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009184.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009193.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009206.jpg: Predicted: 1, True label: 1
./crack-identify/Denoising_verify_images\Japan_009211.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009220.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009231.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009232.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009236.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009247.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009251.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009265.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009266.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009271.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009291.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009296.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009301.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009303.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009307.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009312.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_009340.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009351.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009356.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009367.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009382.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009383.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_009390.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009391.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009395.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009396.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009397.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_009411.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009425.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009426.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009427.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009429.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_009460.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_009461.jpg: Predicted: 0, True label: 1
./crack-identify/Denoising_verify_images\Japan_009476.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009478.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009479.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009488.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009494.jpg: Predicted: 0, True label: 1
./crack-identify/Denoising_verify_images\Japan_009503.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009506.jpg: Predicted: 0, True label: 1
./crack-identify/Denoising_verify_images\Japan_009511.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009515.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009520.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009538.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009546.jpg: Predicted: 0, True label: 1
./crack-identify/Denoising_verify_images\Japan_009549.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009574.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009582.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009618.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009624.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009631.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009645.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009646.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009651.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009655.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009685.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009698.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009705.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009720.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009801.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009838.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009841.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009855.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009864.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009885.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009887.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009916.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_009918.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\Japan_009925.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009933.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009934.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009939.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009940.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\Japan_009953.jpg: Predicted: 0, True label: 0
